product_id,snapshot_date,stock_on_hand,stockout
62,2024-12-02,141,0
62,2024-12-09,119,0
62,2024-12-16,101,0
62,2024-12-23,76,0
63,2024-01-01,210,0
63,2024-01-08,170,0
63,2024-01-15,121,0
63,2024-01-22,374,0
63,2024-01-29,334,0
63,2024-02-05,289,0
63,2024-02-12,240,0
63,2024-02-19,206,0
63,2024-02-26,166,0
63,2024-03-04,111,0
63,2024-03-11,357,0
63,2024-03-18,299,0
63,2024-03-25,247,0
63,2024-04-01,208,0
63,2024-04-08,138,0
63,2024-04-15,79,0
63,2024-04-22,38,0
63,2024-04-29,0,1
63,2024-05-06,257,0
63,2024-05-13,217,0
63,2024-05-20,166,0
63,2024-05-27,121,0
63,2024-06-03,345,0
63,2024-06-10,284,0
63,2024-06-17,229,0
63,2024-06-24,169,0
63,2024-07-01,95,0
63,2024-07-08,362,0
63,2024-07-15,319,0
63,2024-07-22,253,0
63,2024-07-29,203,0
63,2024-08-05,168,0
63,2024-08-12,136,0
63,2024-08-19,59,0
63,2024-08-26,322,0
63,2024-09-02,279,0
63,2024-09-09,230,0
63,2024-09-16,165,0
63,2024-09-23,117,0
63,2024-09-30,406,0
63,2024-10-07,348,0
63,2024-10-14,276,0
63,2024-10-21,205,0
63,2024-10-28,161,0
63,2024-11-04,88,0
63,2024-11-11,350,0
63,2024-11-18,278,0
63,2024-11-25,216,0
63,2024-12-02,188,0
63,2024-12-09,108,0
63,2024-12-16,373,0
63,2024-12-23,311,0
64,2024-01-01,18,0
64,2024-01-08,14,0
64,2024-01-15,9,0
64,2024-01-22,3,0
64,2024-01-29,0,1
64,2024-02-05,0,1
64,2024-02-12,22,0
64,2024-02-19,18,0
64,2024-02-26,15,0
64,2024-03-04,11,0
64,2024-03-11,9,0
64,2024-03-18,6,0
64,2024-03-25,3,0
64,2024-04-01,0,0
64,2024-04-08,21,0
64,2024-04-15,18,0
64,2024-04-22,14,0
64,2024-04-29,13,0
64,2024-05-06,12,0
64,2024-05-13,9,0
64,2024-05-20,6,0
64,2024-05-27,2,0
64,2024-06-03,0,1
64,2024-06-10,20,0
64,2024-06-17,16,0
64,2024-06-24,13,0
64,2024-07-01,8,0
64,2024-07-08,4,0
64,2024-07-15,0,0
64,2024-07-22,0,1
64,2024-07-29,18,0
64,2024-08-05,14,0
64,2024-08-12,11,0
64,2024-08-19,7,0
64,2024-08-26,5,0
64,2024-09-02,1,0
64,2024-09-09,0,1
64,2024-09-16,20,0
64,2024-09-23,17,0
64,2024-09-30,15,0
64,2024-10-07,12,0
64,2024-10-14,8,0
64,2024-10-21,6,0
64,2024-10-28,0,0
64,2024-11-04,0,0
64,2024-11-11,21,0
64,2024-11-18,17,0
64,2024-11-25,13,0
64,2024-12-02,11,0
64,2024-12-09,6,0
64,2024-12-16,4,0
64,2024-12-23,1,0
65,2024-01-01,19,0
65,2024-01-08,13,0
65,2024-01-15,11,0
65,2024-01-22,3,0
65,2024-01-29,0,0
65,2024-02-05,0,1
65,2024-02-12,0,1
65,2024-02-19,0,1
65,2024-02-26,26,0
65,2024-03-04,21,0
65,2024-03-11,19,0
65,2024-03-18,17,0
65,2024-03-25,13,0
65,2024-04-01,7,0
65,2024-04-08,3,0
65,2024-04-15,0,1
65,2024-04-22,0,1
65,2024-04-29,0,1
65,2024-05-06,25,0
65,2024-05-13,20,0
65,2024-05-20,15,0
65,2024-05-27,11,0
65,2024-06-03,7,0
65,2024-06-10,4,0
65,2024-06-17,3,0
65,2024-06-24,0,1
65,2024-07-01,25,0
65,2024-07-08,20,0
65,2024-07-15,15,0
65,2024-07-22,12,0
65,2024-07-29,9,0
65,2024-08-05,5,0
65,2024-08-12,0,1
65,2024-08-19,0,1
65,2024-08-26,29,0
65,2024-09-02,25,0
65,2024-09-09,19,0
65,2024-09-16,17,0
65,2024-09-23,14,0
65,2024-09-30,9,0
65,2024-10-07,1,0
65,2024-10-14,0,1
65,2024-10-21,0,1
65,2024-10-28,25,0
65,2024-11-04,19,0
65,2024-11-11,15,0
65,2024-11-18,13,0
65,2024-11-25,8,0
65,2024-12-02,3,0
65,2024-12-09,0,1
65,2024-12-16,0,1
65,2024-12-23,24,0
66,2024-01-01,4,0
66,2024-01-08,3,0
66,2024-01-15,3,0
66,2024-01-22,-4,0
66,2024-01-29,2,0
66,2024-02-05,2,0
66,2024-02-12,2,0
66,2024-02-19,1,0
66,2024-02-26,1,0
66,2024-03-04,1,0
66,2024-03-11,6,0
66,2024-03-18,6,0
66,2024-03-25,5,0
66,2024-04-01,5,0
66,2024-04-08,5,0
66,2024-04-15,5,0
66,2024-04-22,4,0
66,2024-04-29,3,0
66,2024-05-06,2,0
66,2024-05-13,2,0
66,2024-05-20,2,0
66,2024-05-27,1,0
66,2024-06-03,0,0
66,2024-06-10,0,1
66,2024-06-17,5,0
66,2024-06-24,4,0
66,2024-07-01,3,0
66,2024-07-08,3,0
66,2024-07-15,2,0
66,2024-07-22,1,0
66,2024-07-29,1,0
66,2024-08-05,1,0
66,2024-08-12,1,0
66,2024-08-19,1,0
66,2024-08-26,6,0
66,2024-09-02,6,0
66,2024-09-09,6,0
66,2024-09-16,5,0
66,2024-09-23,5,0
66,2024-09-30,4,0
66,2024-10-07,4,0
66,2024-10-14,3,0
66,2024-10-21,3,0
66,2024-10-28,3,0
66,2024-11-04,2,0
66,2024-11-11,1,0
66,2024-11-18,1,0
66,2024-11-25,0,0
66,2024-12-02,5,0
66,2024-12-09,4,0
66,2024-12-16,3,0
66,2024-12-23,2,0
67,2024-01-01,39,0
67,2024-01-08,31,0
67,2024-01-15,22,0
67,2024-01-22,11,0
67,2024-01-29,3,0
67,2024-02-05,0,1
67,2024-02-12,0,1
67,2024-02-19,0,1
67,2024-02-26,54,0
67,2024-03-04,42,0
67,2024-03-11,30,0
67,2024-03-18,18,0
67,2024-03-25,11,0
67,2024-04-01,7,0
67,2024-04-08,0,1
67,2024-04-15,0,1
67,2024-04-22,0,1
67,2024-04-29,53,0
67,2024-05-06,41,0
67,2024-05-13,28,0
67,2024-05-20,19,0
67,2024-05-27,8,0
67,2024-06-03,0,1
67,2024-06-10,0,1
67,2024-06-17,49,0
67,2024-06-24,35,0
67,2024-07-01,25,0
67,2024-07-08,20,0
67,2024-07-15,13,0
67,2024-07-22,9,0
67,2024-07-29,0,1
67,2024-08-05,48,0
67,2024-08-12,40,0
67,2024-08-19,35,0
67,2024-08-26,28,0
67,2024-09-02,20,0
67,2024-09-09,10,0
67,2024-09-16,0,0
67,2024-09-23,0,1
67,2024-09-30,53,0
67,2024-10-07,48,0
67,2024-10-14,42,0
67,2024-10-21,33,0
67,2024-10-28,26,0
67,2024-11-04,17,0
67,2024-11-11,9,0
67,2024-11-18,0,1
67,2024-11-25,0,1
67,2024-12-02,52,0
67,2024-12-09,40,0
67,2024-12-16,32,0
67,2024-12-23,21,0
68,2024-01-01,16,0
68,2024-01-08,12,0
68,2024-01-15,10,0
68,2024-01-22,5,0
68,2024-01-29,0,1
68,2024-02-05,20,0
68,2024-02-12,18,0
68,2024-02-19,14,0
68,2024-02-26,9,0
68,2024-03-04,6,0
68,2024-03-11,3,0
68,2024-03-18,23,0
68,2024-03-25,-19,0
68,2024-04-01,14,0
68,2024-04-08,10,0
68,2024-04-15,7,0
68,2024-04-22,27,0
68,2024-04-29,24,0
68,2024-05-06,19,0
68,2024-05-13,14,0
68,2024-05-20,10,0
68,2024-05-27,7,0
68,2024-06-03,28,0
68,2024-06-10,22,0
68,2024-06-17,19,0
68,2024-06-24,14,0
68,2024-07-01,10,0
68,2024-07-08,7,0
68,2024-07-15,29,0
68,2024-07-22,25,0
68,2024-07-29,21,0
68,2024-08-05,15,0
68,2024-08-12,13,0
68,2024-08-19,7,0
68,2024-08-26,27,0
68,2024-09-02,23,0
68,2024-09-09,20,0
68,2024-09-16,16,0
68,2024-09-23,12,0
68,2024-09-30,-8,0
68,2024-10-07,29,0
68,2024-10-14,24,0
68,2024-10-21,20,0
68,2024-10-28,16,0
68,2024-11-04,13,0
68,2024-11-11,11,0
68,2024-11-18,7,0
68,2024-11-25,27,0
68,2024-12-02,25,0
68,2024-12-09,21,0
68,2024-12-16,16,0
68,2024-12-23,13,0
69,2024-01-01,18,0
69,2024-01-08,15,0
69,2024-01-15,11,0
69,2024-01-22,-9,0
69,2024-01-29,5,0
69,2024-02-05,1,0
69,2024-02-12,0,1
69,2024-02-19,22,0
69,2024-02-26,22,0
69,2024-03-04,17,0
69,2024-03-11,13,0
69,2024-03-18,8,0
69,2024-03-25,6,0
69,2024-04-01,2,0
69,2024-04-08,0,1
69,2024-04-15,0,1
69,2024-04-22,22,0
69,2024-04-29,16,0
69,2024-05-06,11,0
69,2024-05-13,8,0
69,2024-05-20,4,0
69,2024-05-27,1,0
69,2024-06-03,0,1
69,2024-06-10,0,1
69,2024-06-17,22,0
69,2024-06-24,19,0
69,2024-07-01,15,0
69,2024-07-08,10,0
69,2024-07-15,5,0
69,2024-07-22,4,0
69,2024-07-29,1,0
69,2024-08-05,0,1
69,2024-08-12,21,0
69,2024-08-19,17,0
69,2024-08-26,15,0
69,2024-09-02,12,0
69,2024-09-09,8,0
69,2024-09-16,4,0
69,2024-09-23,0,0
69,2024-09-30,0,1
69,2024-10-07,21,0
69,2024-10-14,17,0
69,2024-10-21,13,0
69,2024-10-28,11,0
69,2024-11-04,9,0
69,2024-11-11,7,0
69,2024-11-18,2,0
69,2024-11-25,0,1
69,2024-12-02,21,0
69,2024-12-09,18,0
69,2024-12-16,15,0
69,2024-12-23,10,0
70,2024-01-01,35,0
70,2024-01-08,27,0
70,2024-01-15,14,0
70,2024-01-22,4,0
70,2024-01-29,0,1
70,2024-02-05,0,1
70,2024-02-12,51,0
70,2024-02-19,41,0
70,2024-02-26,31,0
70,2024-03-04,26,0
70,2024-03-11,16,0
70,2024-03-18,8,0
70,2024-03-25,3,0
70,2024-04-01,0,1
70,2024-04-08,0,1
70,2024-04-15,0,1
70,2024-04-22,54,0
70,2024-04-29,47,0
70,2024-05-06,37,0
70,2024-05-13,31,0
70,2024-05-20,23,0
70,2024-05-27,18,0
70,2024-06-03,6,0
70,2024-06-10,0,1
70,2024-06-17,51,0
70,2024-06-24,39,0
70,2024-07-01,32,0
70,2024-07-08,23,0
70,2024-07-15,17,0
70,2024-07-22,11,0
70,2024-07-29,4,0
70,2024-08-05,56,0
70,2024-08-12,48,0
70,2024-08-19,38,0
70,2024-08-26,31,0
70,2024-09-02,21,0
70,2024-09-09,10,0
70,2024-09-16,2,0
70,2024-09-23,0,1
70,2024-09-30,0,1
70,2024-10-07,0,1
70,2024-10-14,50,0
70,2024-10-21,36,0
70,2024-10-28,26,0
70,2024-11-04,18,0
70,2024-11-11,11,0
70,2024-11-18,4,0
70,2024-11-25,0,1
70,2024-12-02,48,0
70,2024-12-09,45,0
70,2024-12-16,34,0
70,2024-12-23,27,0
71,2024-01-01,17,0
71,2024-01-08,15,0
71,2024-01-15,10,0
71,2024-01-22,6,0
71,2024-01-29,2,0
71,2024-02-05,0,1
71,2024-02-12,0,1
71,2024-02-19,22,0
71,2024-02-26,19,0
71,2024-03-04,16,0
71,2024-03-11,13,0
71,2024-03-18,10,0
71,2024-03-25,7,0
71,2024-04-01,3,0
71,2024-04-08,0,1
71,2024-04-15,0,1
71,2024-04-22,20,0
71,2024-04-29,17,0
71,2024-05-06,12,0
71,2024-05-13,9,0
71,2024-05-20,4,0
71,2024-05-27,2,0
71,2024-06-03,0,1
71,2024-06-10,21,0
71,2024-06-17,17,0
71,2024-06-24,12,0
71,2024-07-01,10,0
71,2024-07-08,8,0
71,2024-07-15,6,0
71,2024-07-22,1,0
71,2024-07-29,0,1
71,2024-08-05,0,1
71,2024-08-12,21,0
71,2024-08-19,16,0
71,2024-08-26,13,0
71,2024-09-02,10,0
71,2024-09-09,7,0
71,2024-09-16,5,0
71,2024-09-23,0,0
71,2024-09-30,0,1
71,2024-10-07,22,0
71,2024-10-14,17,0
71,2024-10-21,14,0
71,2024-10-28,10,0
71,2024-11-04,5,0
71,2024-11-11,2,0
71,2024-11-18,0,1
71,2024-11-25,0,1
71,2024-12-02,22,0
71,2024-12-09,17,0
71,2024-12-16,13,0
71,2024-12-23,10,0
72,2024-01-01,87,0
72,2024-01-08,75,0
72,2024-01-15,58,0
72,2024-01-22,39,0
72,2024-01-29,151,0
72,2024-02-05,131,0
72,2024-02-12,108,0
72,2024-02-19,89,0
72,2024-02-26,64,0
72,2024-03-04,49,0
72,2024-03-11,148,0
72,2024-03-18,-128,0
72,2024-03-25,97,0
72,2024-04-01,61,0
72,2024-04-08,43,0
72,2024-04-15,151,0
72,2024-04-22,132,0
72,2024-04-29,108,0
72,2024-05-06,79,0
72,2024-05-13,63,0
72,2024-05-20,40,0
72,2024-05-27,146,0
72,2024-06-03,122,0
72,2024-06-10,92,0
72,2024-06-17,73,0
72,2024-06-24,63,0
72,2024-07-01,38,0
72,2024-07-08,149,0
72,2024-07-15,129,0
72,2024-07-22,104,0
72,2024-07-29,82,0
72,2024-08-05,62,0
72,2024-08-12,45,0
72,2024-08-19,169,0
72,2024-08-26,144,0
72,2024-09-02,125,0
72,2024-09-09,95,0
72,2024-09-16,72,0
72,2024-09-23,55,0
72,2024-09-30,28,0
72,2024-10-07,126,0
72,2024-10-14,107,0
72,2024-10-21,79,0
72,2024-10-28,62,0
72,2024-11-04,40,0
72,2024-11-11,142,0
72,2024-11-18,117,0
72,2024-11-25,93,0
72,2024-12-02,75,0
72,2024-12-09,48,0
72,2024-12-16,154,0
72,2024-12-23,137,0
73,2024-01-01,79,0
73,2024-01-08,-50,0
73,2024-01-15,35,0
73,2024-01-22,123,0
73,2024-01-29,111,0
73,2024-02-05,90,0
73,2024-02-12,70,0
73,2024-02-19,42,0
73,2024-02-26,27,0
73,2024-03-04,128,0
73,2024-03-11,110,0
73,2024-03-18,82,0
73,2024-03-25,69,0
73,2024-04-01,65,0
73,2024-04-08,46,0
73,2024-04-15,22,0
73,2024-04-22,123,0
73,2024-04-29,100,0
73,2024-05-06,87,0
73,2024-05-13,69,0
73,2024-05-20,46,0
73,2024-05-27,34,0
73,2024-06-03,14,0
73,2024-06-10,103,0
73,2024-06-17,82,0
73,2024-06-24,68,0
73,2024-07-01,41,0
73,2024-07-08,19,0
73,2024-07-15,125,0
73,2024-07-22,102,0
73,2024-07-29,87,0
73,2024-08-05,67,0
73,2024-08-12,43,0
73,2024-08-19,142,0
73,2024-08-26,133,0
73,2024-09-02,106,0
73,2024-09-09,81,0
73,2024-09-16,63,0
73,2024-09-23,40,0
73,2024-09-30,24,0
73,2024-10-07,5,0
73,2024-10-14,101,0
73,2024-10-21,84,0
73,2024-10-28,63,0
73,2024-11-04,51,0
73,2024-11-11,34,0
73,2024-11-18,128,0
73,2024-11-25,99,0
73,2024-12-02,87,0
73,2024-12-09,66,0
73,2024-12-16,44,0
73,2024-12-23,150,0
74,2024-01-01,58,0
74,2024-01-08,40,0
74,2024-01-15,23,0
74,2024-01-22,9,0
74,2024-01-29,83,0
74,2024-02-05,68,0
74,2024-02-12,61,0
74,2024-02-19,46,0
74,2024-02-26,33,0
74,2024-03-04,22,0
74,2024-03-11,86,0
74,2024-03-18,66,0
74,2024-03-25,57,0
74,2024-04-01,41,0
74,2024-04-08,20,0
74,2024-04-15,12,0
74,2024-04-22,0,1
74,2024-04-29,0,1
74,2024-05-06,81,0
74,2024-05-13,65,0
74,2024-05-20,45,0
74,2024-05-27,24,0
74,2024-06-03,11,0
74,2024-06-10,0,1
74,2024-06-17,0,1
74,2024-06-24,74,0
74,2024-07-01,66,0
74,2024-07-08,51,0
74,2024-07-15,39,0
74,2024-07-22,22,0
74,2024-07-29,8,0
74,2024-08-05,0,1
74,2024-08-12,79,0
74,2024-08-19,56,0
74,2024-08-26,40,0
74,2024-09-02,33,0
74,2024-09-09,16,0
74,2024-09-16,92,0
74,2024-09-23,77,0
74,2024-09-30,59,0
74,2024-10-07,39,0
74,2024-10-14,28,0
74,2024-10-21,14,0
74,2024-10-28,2,0
74,2024-11-04,0,1
74,2024-11-11,77,0
74,2024-11-18,62,0
74,2024-11-25,49,0
74,2024-12-02,35,0
74,2024-12-09,13,0
74,2024-12-16,78,0
74,2024-12-23,62,0
75,2024-01-01,44,0
75,2024-01-08,39,0
75,2024-01-15,31,0
75,2024-01-22,21,0
75,2024-01-29,13,0
75,2024-02-05,5,0
75,2024-02-12,0,1
75,2024-02-19,55,0
75,2024-02-26,44,0
75,2024-03-04,36,0
75,2024-03-11,22,0
75,2024-03-18,12,0
75,2024-03-25,3,0
75,2024-04-01,0,1
75,2024-04-08,56,0
75,2024-04-15,47,0
75,2024-04-22,31,0
75,2024-04-29,14,0
75,2024-05-06,8,0
75,2024-05-13,1,0
75,2024-05-20,0,1
75,2024-05-27,58,0
75,2024-06-03,47,0
75,2024-06-10,38,0
75,2024-06-17,27,0
75,2024-06-24,13,0
75,2024-07-01,6,0
75,2024-07-08,0,1
75,2024-07-15,0,1
75,2024-07-22,0,1
75,2024-07-29,0,1
75,2024-08-05,56,0
75,2024-08-12,49,0
75,2024-08-19,42,0
75,2024-08-26,29,0
75,2024-09-02,19,0
75,2024-09-09,5,0
75,2024-09-16,0,1
75,2024-09-23,0,1
75,2024-09-30,0,1
75,2024-10-07,0,1
75,2024-10-14,52,0
75,2024-10-21,45,0
75,2024-10-28,34,0
75,2024-11-04,19,0
75,2024-11-11,14,0
75,2024-11-18,3,0
75,2024-11-25,0,1
75,2024-12-02,55,0
75,2024-12-09,42,0
75,2024-12-16,31,0
75,2024-12-23,24,0
76,2024-01-01,-113,0
76,2024-01-08,74,0
76,2024-01-15,45,0
76,2024-01-22,12,0
76,2024-01-29,0,1
76,2024-02-05,0,1
76,2024-02-12,0,1
76,2024-02-19,0,1
76,2024-02-26,129,0
76,2024-03-04,93,0
76,2024-03-11,74,0
76,2024-03-18,52,0
76,2024-03-25,27,0
76,2024-04-01,0,1
76,2024-04-08,-1,1
76,2024-04-15,146,0
76,2024-04-22,120,0
76,2024-04-29,95,0
76,2024-05-06,78,0
76,2024-05-13,52,0
76,2024-05-20,28,0
76,2024-05-27,4,0
76,2024-06-03,0,1
76,2024-06-10,124,0
76,2024-06-17,100,0
76,2024-06-24,73,0
76,2024-07-01,47,0
76,2024-07-08,25,0
76,2024-07-15,0,1
76,2024-07-22,0,1
76,2024-07-29,135,0
76,2024-08-05,115,0
76,2024-08-12,90,0
76,2024-08-19,57,0
76,2024-08-26,32,0
76,2024-09-02,4,0
76,2024-09-09,0,1
76,2024-09-16,0,1
76,2024-09-23,0,1
76,2024-09-30,137,0
76,2024-10-07,118,0
76,2024-10-14,101,0
76,2024-10-21,66,0
76,2024-10-28,33,0
76,2024-11-04,1,0
76,2024-11-11,0,1
76,2024-11-18,137,0
76,2024-11-25,116,0
76,2024-12-02,97,0
76,2024-12-09,79,0
76,2024-12-16,43,0
76,2024-12-23,20,0
77,2024-01-01,11,0
77,2024-01-08,9,0
77,2024-01-15,7,0
77,2024-01-22,5,0
77,2024-01-29,3,0
77,2024-02-05,0,1
77,2024-02-12,0,1
77,2024-02-19,14,0
77,2024-02-26,12,0
77,2024-03-04,9,0
77,2024-03-11,7,0
77,2024-03-18,5,0
77,2024-03-25,4,0
77,2024-04-01,2,0
77,2024-04-08,1,0
77,2024-04-15,18,0
77,2024-04-22,15,0
77,2024-04-29,13,0
77,2024-05-06,9,0
77,2024-05-13,6,0
77,2024-05-20,2,0
77,2024-05-27,0,0
77,2024-06-03,0,1
77,2024-06-10,0,0
77,2024-06-17,16,0
77,2024-06-24,13,0
77,2024-07-01,10,0
77,2024-07-08,8,0
77,2024-07-15,5,0
77,2024-07-22,5,0
77,2024-07-29,2,0
77,2024-08-05,0,1
77,2024-08-12,0,1
77,2024-08-19,-1,1
77,2024-08-26,16,0
77,2024-09-02,13,0
77,2024-09-09,13,0
77,2024-09-16,11,0
77,2024-09-23,9,0
77,2024-09-30,7,0
77,2024-10-07,6,0
77,2024-10-14,2,0
77,2024-10-21,0,0
77,2024-10-28,0,1
77,2024-11-04,15,0
77,2024-11-11,11,0
77,2024-11-18,10,0
77,2024-11-25,7,0
77,2024-12-02,3,0
77,2024-12-09,1,0
77,2024-12-16,0,1
77,2024-12-23,0,1
78,2024-01-01,53,0
78,2024-01-08,43,0
78,2024-01-15,31,0
78,2024-01-22,91,0
78,2024-01-29,81,0
78,2024-02-05,70,0
78,2024-02-12,56,0
78,2024-02-19,44,0
78,2024-02-26,37,0
78,2024-03-04,25,0
78,2024-03-11,91,0
78,2024-03-18,75,0
78,2024-03-25,66,0
78,2024-04-01,50,0
78,2024-04-08,38,0
78,2024-04-15,30,0
78,2024-04-22,101,0
78,2024-04-29,81,0
78,2024-05-06,69,0
78,2024-05-13,53,0
78,2024-05-20,47,0
78,2024-05-27,24,0
78,2024-06-03,86,0
78,2024-06-10,74,0
78,2024-06-17,63,0
78,2024-06-24,48,0
78,2024-07-01,33,0
78,2024-07-08,20,0
78,2024-07-15,7,0
78,2024-07-22,0,1
78,2024-07-29,72,0
78,2024-08-05,61,0
78,2024-08-12,55,0
78,2024-08-19,40,0
78,2024-08-26,30,0
78,2024-09-02,102,0
78,2024-09-09,93,0
78,2024-09-16,80,0
78,2024-09-23,68,0
78,2024-09-30,60,0
78,2024-10-07,54,0
78,2024-10-14,41,0
78,2024-10-21,31,0
78,2024-10-28,98,0
78,2024-11-04,86,0
78,2024-11-11,72,0
78,2024-11-18,56,0
78,2024-11-25,43,0
78,2024-12-02,32,0
78,2024-12-09,19,0
78,2024-12-16,86,0
78,2024-12-23,80,0
79,2024-01-01,3,0
79,2024-01-08,2,0
79,2024-01-15,1,0
79,2024-01-22,6,0
79,2024-01-29,6,0
79,2024-02-05,6,0
79,2024-02-12,5,0
79,2024-02-19,5,0
79,2024-02-26,4,0
79,2024-03-04,4,0
79,2024-03-11,3,0
79,2024-03-18,2,0
79,2024-03-25,1,0
79,2024-04-01,7,0
79,2024-04-08,7,0
79,2024-04-15,7,0
79,2024-04-22,7,0
79,2024-04-29,7,0
79,2024-05-06,7,0
79,2024-05-13,6,0
79,2024-05-20,5,0
79,2024-05-27,4,0
79,2024-06-03,3,0
79,2024-06-10,3,0
79,2024-06-17,3,0
79,2024-06-24,3,0
79,2024-07-01,3,0
79,2024-07-08,2,0
79,2024-07-15,2,0
79,2024-07-22,1,0
79,2024-07-29,6,0
79,2024-08-05,5,0
79,2024-08-12,4,0
79,2024-08-19,3,0
79,2024-08-26,2,0
79,2024-09-02,1,0
79,2024-09-09,7,0
79,2024-09-16,7,0
79,2024-09-23,7,0
79,2024-09-30,7,0
79,2024-10-07,7,0
79,2024-10-14,6,0
79,2024-10-21,6,0
79,2024-10-28,6,0
79,2024-11-04,6,0
79,2024-11-11,6,0
79,2024-11-18,5,0
79,2024-11-25,4,0
79,2024-12-02,3,0
79,2024-12-09,3,0
79,2024-12-16,3,0
79,2024-12-23,3,0
80,2024-01-01,12,0
80,2024-01-08,11,0
80,2024-01-15,9,0
80,2024-01-22,7,0
80,2024-01-29,6,0
80,2024-02-05,5,0
80,2024-02-12,2,0
80,2024-02-19,17,0
80,2024-02-26,14,0
80,2024-03-04,12,0
80,2024-03-11,9,0
80,2024-03-18,5,0
80,2024-03-25,2,0
80,2024-04-01,0,0
80,2024-04-08,15,0
80,2024-04-15,13,0
80,2024-04-22,11,0
80,2024-04-29,8,0
80,2024-05-06,6,0
80,2024-05-13,2,0
80,2024-05-20,0,0
80,2024-05-27,0,1
80,2024-06-03,0,1
80,2024-06-10,17,0
80,2024-06-17,14,0
80,2024-06-24,-11,0
80,2024-07-01,8,0
80,2024-07-08,6,0
80,2024-07-15,4,0
80,2024-07-22,2,0
80,2024-07-29,16,0
80,2024-08-05,14,0
80,2024-08-12,12,0
80,2024-08-19,11,0
80,2024-08-26,8,0
80,2024-09-02,6,0
80,2024-09-09,5,0
80,2024-09-16,3,0
80,2024-09-23,0,1
80,2024-09-30,0,1
80,2024-10-07,15,0
80,2024-10-14,12,0
80,2024-10-21,8,0
80,2024-10-28,6,0
80,2024-11-04,4,0
80,2024-11-11,2,0
80,2024-11-18,19,0
80,2024-11-25,17,0
80,2024-12-02,14,0
80,2024-12-09,11,0
80,2024-12-16,8,0
80,2024-12-23,6,0
