log_id,line_id,production_date,planned_minutes,downtime_minutes,downtime_reason,units_produced,units_defective
1568,5,2024-04-13,480,14,Operator Break,651,29
1569,5,2024-04-14,480,17,Changeover,656,25
1570,5,2024-04-15,480,133,Material Shortage,503,25
1571,5,2024-04-16,480,10,Changeover,627,15
1572,5,2024-04-17,480,13,Operator Break,647,11
1573,5,2024-04-18,480,60,Material Shortage,663,29
1574,5,2024-04-19,480,4,Planned Maintenance,644,13
1575,5,2024-04-20,480,31,Planned Maintenance,720,24
1576,5,2024-04-21,480,3,Planned Maintenance,704,21
1577,5,2024-04-22,480,11,Mechanical Failure,708,31
1578,5,2024-04-23,480,2,Planned Maintenance,635,34
1579,5,2024-04-24,480,6,Mechanical Failure,632,15
1580,5,2024-04-25,480,0,Unspecified,690,32
1581,5,2024-04-26,480,10,Operator Break,683,28
1582,5,2024-04-27,480,17,Material Shortage,733,35
1583,5,2024-04-28,480,0,Unspecified,748,25
1584,5,2024-04-29,480,109,Mechanical Failure,544,29
1585,5,2024-04-30,480,34,Material Shortage,621,23
1586,5,2024-05-01,480,118,Planned Maintenance,573,12
1587,5,2024-05-02,480,29,Material Shortage,642,11
1588,5,2024-05-03,480,12,Material Shortage,650,30
1589,5,2024-05-04,480,10,Unspecified,739,13
1590,5,2024-05-05,480,8,Changeover,657,17
1591,5,2024-05-06,480,1,Planned Maintenance,658,24
1592,5,2024-05-07,480,8,Changeover,682,21
1593,5,2024-05-08,480,51,Material Shortage,685,24
1594,5,2024-05-09,480,9,Mechanical Failure,636,33
1595,5,2024-05-10,480,1,Unspecified,675,19
1596,5,2024-05-11,480,9,Changeover,644,29
1597,5,2024-05-12,480,3,Changeover,722,16
1598,5,2024-05-13,480,1,Material Shortage,766,18
1599,5,2024-05-14,480,42,Material Shortage,651,13
1600,5,2024-05-15,480,76,Changeover,563,27
1601,5,2024-05-16,480,4,Planned Maintenance,753,13
1602,5,2024-05-17,480,17,Mechanical Failure,720,37
1603,5,2024-05-18,480,58,Operator Break,663,33
1604,5,2024-05-19,480,5,Operator Break,667,18
1605,5,2024-05-20,480,11,Planned Maintenance,675,25
1606,5,2024-05-21,480,4,Changeover,729,17
1607,5,2024-05-22,480,9,Planned Maintenance,694,32
1608,5,2024-05-23,480,32,Material Shortage,679,15
1609,5,2024-05-24,480,19,Changeover,619,19
1610,5,2024-05-25,480,13,Mechanical Failure,621,17
1611,5,2024-05-26,480,76,Planned Maintenance,651,19
1612,5,2024-05-27,480,1,Planned Maintenance,657,21
1613,5,2024-05-28,480,72,Operator Break,555,25
1614,5,2024-05-29,480,2,Unspecified,775,24
1615,5,2024-05-30,480,36,Changeover,632,25
1616,5,2024-05-31,480,5,Mechanical Failure,647,33
1617,5,2024-06-01,480,61,Material Shortage,667,26
1618,5,2024-06-02,480,40,Operator Break,589,17
1619,5,2024-06-03,480,9,Changeover,713,713
1620,5,2024-06-04,480,3,Mechanical Failure,716,33
1621,5,2024-06-05,480,11,Unspecified,637,15
1622,5,2024-06-06,480,6,Operator Break,668,27
1623,5,2024-06-07,480,22,Mechanical Failure,702,21
1624,5,2024-06-08,480,42,Material Shortage,604,21
1625,5,2024-06-09,480,39,Planned Maintenance,605,13
1626,5,2024-06-10,480,52,Changeover,609,25
1627,5,2024-06-11,480,0,Unspecified,735,21
1628,5,2024-06-12,480,1,Changeover,721,19
1629,5,2024-06-13,480,11,Operator Break,629,14
1630,5,2024-06-14,480,8,Mechanical Failure,634,32
1631,5,2024-06-15,480,0,Unspecified,704,15
1632,5,2024-06-16,480,8,Planned Maintenance,757,757
1633,5,2024-06-17,480,82,Planned Maintenance,549,24
1634,5,2024-06-18,480,19,Changeover,733,27
1635,5,2024-06-19,480,18,Changeover,636,15
1636,5,2024-06-20,480,60,Material Shortage,596,18
1637,5,2024-06-21,480,34,Planned Maintenance,634,33
1638,5,2024-06-22,480,32,Material Shortage,673,33
1639,5,2024-06-23,480,1,Planned Maintenance,669,23
1640,5,2024-06-24,480,6,Planned Maintenance,733,37
1641,5,2024-06-25,480,13,Changeover,664,34
1642,5,2024-06-26,480,14,Unspecified,684,20
1643,5,2024-06-27,480,58,Planned Maintenance,630,28
1644,5,2024-06-28,480,40,Material Shortage,626,20
1645,5,2024-06-29,480,46,Changeover,620,28
1646,5,2024-06-30,480,69,Planned Maintenance,620,27
1647,5,2024-07-01,480,39,Material Shortage,696,22
1648,5,2024-07-02,480,1,Changeover,690,29
1649,5,2024-07-03,480,14,Changeover,722,22
1650,5,2024-07-04,480,24,Unspecified,627,28
1651,5,2024-07-05,480,19,Material Shortage,636,18
1652,5,2024-07-06,480,33,Material Shortage,655,16
1653,5,2024-07-07,480,83,Planned Maintenance,611,31
1654,5,2024-07-08,480,13,Planned Maintenance,684,34
1655,5,2024-07-09,480,18,Material Shortage,709,19
1656,5,2024-07-10,480,14,Material Shortage,631,16
1657,5,2024-07-11,480,0,Unspecified,638,33
1658,5,2024-07-12,480,6,Material Shortage,721,34
1659,5,2024-07-13,480,19,Material Shortage,629,27
1660,5,2024-07-14,480,22,Planned Maintenance,707,32
1661,5,2024-07-15,480,90,Material Shortage,583,17
1662,5,2024-07-16,480,25,Material Shortage,609,30
1663,5,2024-07-17,480,3,Changeover,676,31
1664,5,2024-07-18,480,22,Planned Maintenance,659,23
1665,5,2024-07-19,480,47,Material Shortage,616,30
1666,5,2024-07-20,480,2,Planned Maintenance,744,36
1667,5,2024-07-21,480,4,Operator Break,690,16
1668,5,2024-07-22,480,29,Material Shortage,669,27
1669,5,2024-07-23,480,5,Changeover,656,12
1670,5,2024-07-24,480,9,Changeover,702,34
1671,5,2024-07-25,480,26,Operator Break,659,34
1672,5,2024-07-26,480,31,Changeover,721,26
1673,5,2024-07-27,480,7,Operator Break,630,27
1674,5,2024-07-28,480,3,Material Shortage,673,24
1675,5,2024-07-29,480,20,Material Shortage,691,16
1676,5,2024-07-30,480,11,Planned Maintenance,707,37
1677,5,2024-07-31,480,31,Operator Break,719,32
1678,5,2024-08-01,480,21,Planned Maintenance,632,26
1679,5,2024-08-02,480,23,Planned Maintenance,687,24
1680,5,2024-08-03,480,18,Mechanical Failure,656,24
1681,5,2024-08-04,480,5,Material Shortage,744,18
1682,5,2024-08-05,480,2,Changeover,694,28
1683,5,2024-08-06,480,14,Material Shortage,653,24
1684,5,2024-08-07,480,10,Planned Maintenance,755,38
1685,5,2024-08-08,480,17,Material Shortage,657,29
1686,5,2024-08-09,480,0,Unspecified,703,21
1687,5,2024-08-10,480,61,Mechanical Failure,553,20
1688,5,2024-08-11,480,33,Material Shortage,656,13
1689,5,2024-08-12,480,87,Planned Maintenance,580,23
1690,5,2024-08-13,480,6,Material Shortage,695,23
1691,5,2024-08-14,480,1,Planned Maintenance,646,31
1692,5,2024-08-15,480,6,Planned Maintenance,653,23
1693,5,2024-08-16,480,35,Changeover,594,22
1694,5,2024-08-17,480,3,Operator Break,633,12
1695,5,2024-08-18,480,43,Changeover,591,11
1696,5,2024-08-19,480,14,Material Shortage,735,20
1697,5,2024-08-20,480,13,Mechanical Failure,621,21
1698,5,2024-08-21,480,21,Mechanical Failure,685,20
1699,5,2024-08-22,480,9,Unspecified,636,19
1700,5,2024-08-23,480,2,Changeover,743,39
1701,5,2024-08-24,480,85,Material Shortage,626,24
1702,5,2024-08-25,480,29,Material Shortage,634,25
1703,5,2024-08-26,480,14,Unspecified,683,30
1704,5,2024-08-27,480,8,Changeover,668,34
1705,5,2024-08-28,480,1,Operator Break,703,35
1706,5,2024-08-29,480,23,Changeover,679,18
1707,5,2024-08-30,480,10,Changeover,743,28
1708,5,2024-08-31,480,17,Material Shortage,624,11
1709,5,2024-09-01,480,81,Material Shortage,572,22
1710,5,2024-09-02,480,2,Material Shortage,730,37
1711,5,2024-09-03,480,20,Changeover,624,24
1712,5,2024-09-04,480,35,Planned Maintenance,642,31
1713,5,2024-09-05,480,25,Planned Maintenance,726,29
1714,5,2024-09-06,480,3,Material Shortage,674,16
1715,5,2024-09-07,480,58,Operator Break,655,27
1716,5,2024-09-08,480,8,Changeover,648,29
1717,5,2024-09-09,480,15,Unspecified,645,25
1718,5,2024-09-10,480,1,Operator Break,679,23
1719,5,2024-09-11,480,3,Mechanical Failure,774,19
1720,5,2024-09-12,480,3,Material Shortage,658,30
1721,5,2024-09-13,480,13,Mechanical Failure,697,13
1722,5,2024-09-14,480,0,Unspecified,698,33
1723,5,2024-09-15,480,52,Mechanical Failure,575,21
1724,5,2024-09-16,480,59,Operator Break,605,28
1725,5,2024-09-17,480,3,Operator Break,766,34
1726,5,2024-09-18,480,69,Mechanical Failure,627,19
1727,5,2024-09-19,480,68,Operator Break,578,17
1728,5,2024-09-20,480,29,Material Shortage,701,701
1729,5,2024-09-21,480,5,Operator Break,743,33
1730,5,2024-09-22,480,1,Planned Maintenance,688,19
1731,5,2024-09-23,480,8,Material Shortage,765,31
1732,5,2024-09-24,480,30,Mechanical Failure,729,22
1733,5,2024-09-25,480,39,Mechanical Failure,640,31
1734,5,2024-09-26,480,4,Material Shortage,766,19
1735,5,2024-09-27,480,9,Mechanical Failure,730,23
1736,5,2024-09-28,480,22,Changeover,666,29
1737,5,2024-09-29,480,6,Planned Maintenance,633,18
1738,5,2024-09-30,480,15,Operator Break,636,19
1739,5,2024-10-01,480,12,Material Shortage,624,24
1740,5,2024-10-02,480,52,Operator Break,584,23
1741,5,2024-10-03,480,26,Unspecified,657,28
1742,5,2024-10-04,480,12,Planned Maintenance,689,12
1743,5,2024-10-05,480,28,Changeover,688,13
1744,5,2024-10-06,480,11,Material Shortage,760,25
1745,5,2024-10-07,480,17,Operator Break,740,32
1746,5,2024-10-08,480,21,Mechanical Failure,718,35
1747,5,2024-10-09,480,14,Material Shortage,682,21
1748,5,2024-10-10,480,83,Operator Break,608,12
1749,5,2024-10-11,480,48,Planned Maintenance,633,12
1750,5,2024-10-12,480,19,Mechanical Failure,666,32
1751,5,2024-10-13,480,5,Unspecified,747,28
1752,5,2024-10-14,480,1,Changeover,775,28
1753,5,2024-10-15,480,8,Changeover,690,33
1754,5,2024-10-16,480,8,Material Shortage,650,14
1755,5,2024-10-17,480,8,Changeover,735,25
1756,5,2024-10-18,480,6,Changeover,648,19
1757,5,2024-10-19,480,68,Operator Break,586,31
1758,5,2024-10-20,480,16,Mechanical Failure,637,31
1759,5,2024-10-21,480,15,Operator Break,714,38
1760,5,2024-10-22,480,1,Planned Maintenance,645,28
1761,5,2024-10-23,480,8,Changeover,648,12
1762,5,2024-10-24,480,0,Unspecified,747,17
1763,5,2024-10-25,480,15,Changeover,699,23
1764,5,2024-10-26,480,0,Unspecified,748,13
1765,5,2024-10-27,480,35,Changeover,709,23
1766,5,2024-10-28,480,18,Planned Maintenance,676,21
1767,5,2024-10-29,480,53,Operator Break,680,20
1768,5,2024-10-30,480,23,Material Shortage,733,38
1769,5,2024-10-31,480,17,Operator Break,674,18
1770,5,2024-11-01,480,78,Planned Maintenance,547,21
1771,5,2024-11-02,480,8,Planned Maintenance,662,21
1772,5,2024-11-03,480,164,Changeover,421,16
1773,5,2024-11-04,480,2,Material Shortage,652,22
1774,5,2024-11-05,480,17,Changeover,647,18
1775,5,2024-11-06,480,2,Planned Maintenance,674,35
1776,5,2024-11-07,480,70,Planned Maintenance,582,22
1777,5,2024-11-08,480,58,Planned Maintenance,556,26
1778,5,2024-11-09,480,72,Mechanical Failure,549,13
1779,5,2024-11-10,480,79,Operator Break,595,10
1780,5,2024-11-11,480,7,Unspecified,689,29
1781,5,2024-11-12,480,32,Mechanical Failure,728,20
1782,5,2024-11-13,480,18,Planned Maintenance,685,22
1783,5,2024-11-14,480,4,Changeover,771,37
1784,5,2024-11-15,480,16,Planned Maintenance,698,18
1785,5,2024-11-16,480,19,Material Shortage,706,25
1786,5,2024-11-17,480,113,Planned Maintenance,553,17
1787,5,2024-11-18,480,36,Changeover,608,19
1788,5,2024-11-19,480,10,Planned Maintenance,682,31
1789,5,2024-11-20,480,16,Material Shortage,725,28
1790,5,2024-11-21,480,10,Unspecified,737,19
1791,5,2024-11-22,480,6,Changeover,698,19
1792,5,2024-11-23,480,0,Unspecified,728,26
1793,5,2024-11-24,480,14,Planned Maintenance,753,28
1794,5,2024-11-25,480,48,Operator Break,587,22
1795,5,2024-11-26,480,49,Operator Break,645,28
1796,5,2024-11-27,480,11,Planned Maintenance,631,21
1797,5,2024-11-28,480,12,Mechanical Failure,742,19
1798,5,2024-11-29,480,83,Changeover,640,17
1799,5,2024-11-30,480,10,Planned Maintenance,749,39
1800,5,2024-12-01,480,14,Changeover,660,24
1801,5,2024-12-02,480,28,Changeover,633,28
1802,5,2024-12-03,480,1,Planned Maintenance,638,20
1803,5,2024-12-04,480,10,Operator Break,665,23
1804,5,2024-12-05,480,9,Unspecified,648,18
1805,5,2024-12-06,480,90,Planned Maintenance,563,19
1806,5,2024-12-07,480,21,Operator Break,744,19
1807,5,2024-12-08,480,27,Planned Maintenance,697,27
1808,5,2024-12-09,480,2,Planned Maintenance,730,14
1809,5,2024-12-10,480,22,Operator Break,708,18
1810,5,2024-12-11,480,45,Planned Maintenance,577,27
1811,5,2024-12-12,480,15,Material Shortage,644,14
1812,5,2024-12-13,480,74,Mechanical Failure,544,13
1813,5,2024-12-14,480,10,Operator Break,709,26
1814,5,2024-12-15,480,3,Planned Maintenance,671,17
1815,5,2024-12-16,480,5,Planned Maintenance,686,29
1816,5,2024-12-17,480,5,Planned Maintenance,679,21
1817,5,2024-12-18,480,91,Material Shortage,627,29
1818,5,2024-12-19,480,6,Mechanical Failure,634,18
1819,5,2024-12-20,480,7,Planned Maintenance,697,31
1820,5,2024-12-21,480,47,Unspecified,683,21
1821,5,2024-12-22,480,28,Material Shortage,639,12
1822,5,2024-12-23,480,29,Unspecified,595,19
1823,5,2024-12-24,480,9,Operator Break,721,32
1824,5,2024-12-25,480,8,Material Shortage,740,21
1825,5,2024-12-26,480,14,Operator Break,718,30
1826,5,2024-12-27,480,106,Operator Break,518,21
1827,5,2024-12-28,480,23,Planned Maintenance,731,17
1828,5,2024-12-29,480,34,Changeover,666,18
1829,5,2024-12-30,480,15,Changeover,660,25
1830,5,2024-12-31,480,53,Changeover,637,25
1831,6,2024-01-01,480,15,Material Shortage,1278,13
1832,6,2024-01-02,480,11,Changeover,1293,13
1833,6,2024-01-03,480,16,Changeover,1268,10
1834,6,2024-01-04,480,149,Changeover,982,14
1835,6,2024-01-05,480,6,Operator Break,1381,22
1836,6,2024-01-06,480,82,Planned Maintenance,1007,14
1837,6,2024-01-07,480,101,Operator Break,1061,15
1838,6,2024-01-08,480,34,Planned Maintenance,1236,8
1839,6,2024-01-09,480,57,Operator Break,1062,12
1840,6,2024-01-10,480,19,Mechanical Failure,1282,10
1841,6,2024-01-11,480,66,Changeover,1211,10
1842,6,2024-01-12,480,6,Mechanical Failure,1208,20
1843,6,2024-01-13,480,42,Mechanical Failure,1198,9
1844,6,2024-01-14,480,59,Operator Break,1249,20
1845,6,2024-01-15,480,55,Operator Break,1066,8
1846,6,2024-01-16,480,2,Unspecified,1249,9
1847,6,2024-01-17,480,17,Mechanical Failure,1244,22
1848,6,2024-01-18,480,53,Operator Break,1259,19
1849,6,2024-01-19,480,6,Material Shortage,1370,13
1850,6,2024-01-20,480,57,Mechanical Failure,1126,21
1851,6,2024-01-21,480,17,Planned Maintenance,1216,21
1852,6,2024-01-22,480,1,Operator Break,1374,21
1853,6,2024-01-23,480,102,Operator Break,1145,21
1854,6,2024-01-24,480,3,Operator Break,1403,20
1855,6,2024-01-25,480,59,Planned Maintenance,1069,15
1856,6,2024-01-26,480,229,Material Shortage,751,8
1857,6,2024-01-27,480,2,Changeover,1278,1278
1858,6,2024-01-28,480,68,Material Shortage,1125,7
1859,6,2024-01-29,480,31,Operator Break,1228,22
1860,6,2024-01-30,480,58,Operator Break,1116,14
1861,6,2024-01-31,480,3,Operator Break,1444,15
1862,6,2024-02-01,480,36,Mechanical Failure,1185,17
1863,6,2024-02-02,480,61,Material Shortage,1206,11
1864,6,2024-02-03,480,21,Planned Maintenance,1164,16
1865,6,2024-02-04,480,2,Planned Maintenance,1343,23
1866,6,2024-02-05,480,125,Planned Maintenance,967,11
1867,6,2024-02-06,480,4,Material Shortage,1358,22
1868,6,2024-02-07,480,15,Planned Maintenance,1259,21
1869,6,2024-02-08,480,118,Operator Break,943,12
1870,6,2024-02-09,480,12,Operator Break,1181,20
1871,6,2024-02-10,480,97,Unspecified,1112,7
1872,6,2024-02-11,480,105,Changeover,1019,10
1873,6,2024-02-12,480,44,Operator Break,1097,17
1874,6,2024-02-13,480,49,Material Shortage,1109,9
1875,6,2024-02-14,480,11,Mechanical Failure,1171,15
1876,6,2024-02-15,480,104,Material Shortage,930,6
1877,6,2024-02-16,480,48,Unspecified,1270,13
1878,6,2024-02-17,480,24,Changeover,1281,12
1879,6,2024-02-18,480,1,Material Shortage,1384,19
1880,6,2024-02-19,480,49,Operator Break,1247,18
1881,6,2024-02-20,480,13,Planned Maintenance,1246,9
1882,6,2024-02-21,480,7,Changeover,1351,23
1883,6,2024-02-22,480,186,Mechanical Failure,831,7
1884,6,2024-02-23,480,6,Planned Maintenance,1391,18
1885,6,2024-02-24,480,54,Changeover,1243,18
1886,6,2024-02-25,480,102,Operator Break,944,14
1887,6,2024-02-26,480,107,Operator Break,981,14
1888,6,2024-02-27,480,21,Operator Break,1386,9
1889,6,2024-02-28,480,49,Changeover,1104,16
1890,6,2024-02-29,480,10,Material Shortage,1222,15
1891,6,2024-03-01,480,139,Operator Break,882,7
1892,6,2024-03-02,480,80,Planned Maintenance,1102,19
1893,6,2024-03-03,480,8,Material Shortage,1340,12
1894,6,2024-03-04,480,9,Material Shortage,1347,18
1895,6,2024-03-05,480,79,Operator Break,1060,12
1896,6,2024-03-06,480,29,Changeover,1369,13
1897,6,2024-03-07,480,19,Changeover,1231,16
1898,6,2024-03-08,480,16,Changeover,1390,13
1899,6,2024-03-09,480,128,Material Shortage,888,12
1900,6,2024-03-10,480,134,Changeover,886,16
1901,6,2024-03-11,480,34,Planned Maintenance,1344,19
1902,6,2024-03-12,480,20,Unspecified,1184,11
1903,6,2024-03-13,480,5,Unspecified,1210,9
1904,6,2024-03-14,480,31,Changeover,1313,10
1905,6,2024-03-15,480,7,Mechanical Failure,1342,11
1906,6,2024-03-16,480,5,Operator Break,1216,21
1907,6,2024-03-17,480,97,Mechanical Failure,1022,14
1908,6,2024-03-18,480,43,Mechanical Failure,1248,18
1909,6,2024-03-19,480,56,Operator Break,1110,7
1910,6,2024-03-20,480,34,Operator Break,1329,1329
1911,6,2024-03-21,480,101,Planned Maintenance,1152,9
1912,6,2024-03-22,480,66,Material Shortage,1182,21
1913,6,2024-03-23,480,240,Unspecified,687,6
1914,6,2024-03-24,480,90,Material Shortage,985,15
1915,6,2024-03-25,480,136,Operator Break,924,13
1916,6,2024-03-26,480,31,Operator Break,1220,12
1917,6,2024-03-27,480,81,Material Shortage,1200,21
1918,6,2024-03-28,480,10,Material Shortage,1397,21
1919,6,2024-03-29,480,16,Planned Maintenance,1161,11
1920,6,2024-03-30,480,138,Mechanical Failure,968,14
1921,6,2024-03-31,480,16,Changeover,1337,8
1922,6,2024-04-01,480,26,Planned Maintenance,1284,10
1923,6,2024-04-02,480,98,Changeover,993,14
1924,6,2024-04-03,480,29,Planned Maintenance,1267,9
1925,6,2024-04-04,480,0,Unspecified,1436,13
1926,6,2024-04-05,480,97,Mechanical Failure,1166,10
1927,6,2024-04-06,480,17,Changeover,1319,24
1928,6,2024-04-07,480,140,Mechanical Failure,937,15
1929,6,2024-04-08,480,8,Material Shortage,1431,26
1930,6,2024-04-09,480,10,Mechanical Failure,1240,9
1931,6,2024-04-10,480,17,Material Shortage,1360,15
1932,6,2024-04-11,480,5,Changeover,1265,23
1933,6,2024-04-12,480,56,Material Shortage,1147,9
1934,6,2024-04-13,480,242,Operator Break,699,6
1935,6,2024-04-14,480,4,Operator Break,1188,9
1936,6,2024-04-15,480,49,Operator Break,1294,16
1937,6,2024-04-16,480,105,Material Shortage,1021,15
1938,6,2024-04-17,480,74,Operator Break,1041,11
1939,6,2024-04-18,480,57,Changeover,1060,11
1940,6,2024-04-19,480,43,Changeover,1329,16
1941,6,2024-04-20,480,96,Planned Maintenance,1042,16
1942,6,2024-04-21,480,51,Material Shortage,1278,14
1943,6,2024-04-22,480,52,Changeover,1211,13
1944,6,2024-04-23,480,8,Changeover,1189,7
1945,6,2024-04-24,480,117,Changeover,944,8
1946,6,2024-04-25,480,75,Changeover,1073,13
1947,6,2024-04-26,480,10,Changeover,1420,24
1948,6,2024-04-27,480,113,Changeover,991,15
1949,6,2024-04-28,480,8,Material Shortage,1165,7
1950,6,2024-04-29,480,50,Changeover,1173,14
1951,6,2024-04-30,480,0,Unspecified,1300,19
1952,6,2024-05-01,480,33,Planned Maintenance,1291,11
1953,6,2024-05-02,480,95,Changeover,1080,9
1954,6,2024-05-03,480,15,Changeover,1315,21
1955,6,2024-05-04,480,30,Changeover,1176,20
1956,6,2024-05-05,480,62,Changeover,1139,14
1957,6,2024-05-06,480,12,Changeover,1323,14
1958,6,2024-05-07,480,308,Unspecified,471,5
1959,6,2024-05-08,480,47,Operator Break,1297,21
1960,6,2024-05-09,480,34,Changeover,1285,17
1961,6,2024-05-10,480,38,Unspecified,1138,13
1962,6,2024-05-11,480,16,Mechanical Failure,1389,14
1963,6,2024-05-12,480,172,Material Shortage,854,12
1964,6,2024-05-13,480,44,Mechanical Failure,1107,12
1965,6,2024-05-14,480,5,Operator Break,1342,15
1966,6,2024-05-15,480,85,Material Shortage,1024,8
1967,6,2024-05-16,480,29,Planned Maintenance,1354,20
1968,6,2024-05-17,480,30,Changeover,1244,9
1969,6,2024-05-18,480,236,Mechanical Failure,695,6
1970,6,2024-05-19,480,50,Planned Maintenance,1087,20
1971,6,2024-05-20,480,10,Mechanical Failure,1335,12
1972,6,2024-05-21,480,71,Planned Maintenance,1192,17
1973,6,2024-05-22,480,54,Material Shortage,1270,9
1974,6,2024-05-23,480,22,Planned Maintenance,1194,22
1975,6,2024-05-24,480,27,Changeover,1309,19
1976,6,2024-05-25,480,13,Mechanical Failure,1215,11
1977,6,2024-05-26,480,30,Material Shortage,1170,7
1978,6,2024-05-27,480,119,Changeover,1092,11
1979,6,2024-05-28,480,23,Changeover,1128,16
1980,6,2024-05-29,480,99,Unspecified,971,8
1981,6,2024-05-30,480,88,Mechanical Failure,1106,7
1982,6,2024-05-31,480,55,Operator Break,1123,12
1983,6,2024-06-01,480,83,Material Shortage,1165,13
1984,6,2024-06-02,480,166,Planned Maintenance,848,13
1985,6,2024-06-03,480,37,Mechanical Failure,1322,23
1986,6,2024-06-04,480,5,Mechanical Failure,1428,23
1987,6,2024-06-05,480,88,Planned Maintenance,1011,16
1988,6,2024-06-06,480,107,Mechanical Failure,981,17
1989,6,2024-06-07,480,2,Material Shortage,1219,15
1990,6,2024-06-08,480,48,Changeover,1226,7
1991,6,2024-06-09,480,183,Material Shortage,739,5
1992,6,2024-06-10,480,0,Unspecified,1341,24
1993,6,2024-06-11,480,62,Operator Break,1229,7
1994,6,2024-06-12,480,44,Changeover,1190,14
1995,6,2024-06-13,480,4,Mechanical Failure,1362,17
1996,6,2024-06-14,480,82,Operator Break,1093,8
1997,6,2024-06-15,480,59,Material Shortage,1079,18
1998,6,2024-06-16,480,53,Planned Maintenance,1091,20
1999,6,2024-06-17,480,41,Operator Break,1100,15
2000,6,2024-06-18,480,16,Planned Maintenance,1360,22
2001,6,2024-06-19,480,219,Planned Maintenance,719,8
2002,6,2024-06-20,480,79,Operator Break,1019,13
2003,6,2024-06-21,480,44,Operator Break,1097,12
2004,6,2024-06-22,480,108,Operator Break,1101,8
2005,6,2024-06-23,480,5,Material Shortage,1243,21
2006,6,2024-06-24,480,7,Mechanical Failure,1363,10
2007,6,2024-06-25,480,55,Changeover,1135,18
2008,6,2024-06-26,480,15,Changeover,1318,12
2009,6,2024-06-27,480,70,Changeover,1218,9
2010,6,2024-06-28,480,114,Material Shortage,1028,8
2011,6,2024-06-29,480,31,Material Shortage,1148,17
2012,6,2024-06-30,480,80,Operator Break,1010,12
2013,6,2024-07-01,480,95,Material Shortage,1158,14
2014,6,2024-07-02,480,170,Operator Break,860,9
2015,6,2024-07-03,480,106,Mechanical Failure,1028,12
2016,6,2024-07-04,480,38,Mechanical Failure,1306,21
2017,6,2024-07-05,480,29,Planned Maintenance,1198,14
2018,6,2024-07-06,480,48,Material Shortage,1124,18
2019,6,2024-07-07,480,37,Planned Maintenance,1177,8
2020,6,2024-07-08,480,15,Material Shortage,1402,14
2021,6,2024-07-09,480,10,Changeover,1284,13
2022,6,2024-07-10,480,2,Mechanical Failure,1267,16
2023,6,2024-07-11,480,45,Operator Break,1162,13
2024,6,2024-07-12,480,191,Changeover,775,7
2025,6,2024-07-13,480,15,Material Shortage,1269,20
2026,6,2024-07-14,480,13,Operator Break,1343,8
2027,6,2024-07-15,480,30,Unspecified,1311,13
2028,6,2024-07-16,480,47,Material Shortage,1118,17
2029,6,2024-07-17,480,3,Changeover,1411,12
2030,6,2024-07-18,480,117,Operator Break,969,14
2031,6,2024-07-19,480,21,Planned Maintenance,1372,10
2032,6,2024-07-20,480,11,Changeover,1290,1290
2033,6,2024-07-21,480,12,Material Shortage,1409,26
2034,6,2024-07-22,480,26,Changeover,1362,17
2035,6,2024-07-23,480,17,Planned Maintenance,1329,19
2036,6,2024-07-24,480,256,Mechanical Failure,586,8
2037,6,2024-07-25,480,3,Mechanical Failure,1207,7
2038,6,2024-07-26,480,426,Operator Break,158,2
2039,6,2024-07-27,480,40,Mechanical Failure,1161,9
2040,6,2024-07-28,480,19,Mechanical Failure,1236,19
2041,6,2024-07-29,480,44,Planned Maintenance,1094,7
2042,6,2024-07-30,480,6,Planned Maintenance,1281,23
2043,6,2024-07-31,480,57,Planned Maintenance,1239,15
2044,6,2024-08-01,480,25,Mechanical Failure,1150,19
2045,6,2024-08-02,480,86,Planned Maintenance,1009,12
2046,6,2024-08-03,480,37,Planned Maintenance,1252,22
2047,6,2024-08-04,480,49,Mechanical Failure,1197,8
2048,6,2024-08-05,480,3,Changeover,1227,8
2049,6,2024-08-06,480,77,Planned Maintenance,1162,9
2050,6,2024-08-07,480,102,Unspecified,965,9
2051,6,2024-08-08,480,16,Material Shortage,1243,11
2052,6,2024-08-09,480,38,Changeover,1193,22
2053,6,2024-08-10,480,3,Planned Maintenance,1215,8
2054,6,2024-08-11,480,55,Unspecified,1061,17
2055,6,2024-08-12,480,40,Mechanical Failure,1219,16
2056,6,2024-08-13,480,10,Changeover,1212,12
2057,6,2024-08-14,480,51,Planned Maintenance,1109,8
2058,6,2024-08-15,480,199,Mechanical Failure,696,11
2059,6,2024-08-16,480,88,Changeover,1033,8
2060,6,2024-08-17,480,8,Changeover,1354,19
2061,6,2024-08-18,480,86,Mechanical Failure,1185,17
2062,6,2024-08-19,480,9,Planned Maintenance,1227,20
2063,6,2024-08-20,480,13,Changeover,1170,17
2064,6,2024-08-21,480,29,Unspecified,1352,19
2065,6,2024-08-22,480,5,Mechanical Failure,1432,13
2066,6,2024-08-23,480,23,Unspecified,1233,8
2067,6,2024-08-24,480,38,Changeover,1121,12
2068,6,2024-08-25,480,24,Mechanical Failure,1328,21
2069,6,2024-08-26,480,9,Material Shortage,1261,13
2070,6,2024-08-27,480,9,Operator Break,1379,20
2071,6,2024-08-28,480,11,Changeover,1255,9
2072,6,2024-08-29,480,56,Unspecified,1075,20
2073,6,2024-08-30,480,86,Material Shortage,1060,14
2074,6,2024-08-31,480,137,Mechanical Failure,955,8
2075,6,2024-09-01,480,27,Changeover,1338,19
2076,6,2024-09-02,480,59,Operator Break,1249,21
